State Code,County Code,Site Number,Address,State,County,City,Date Local,NO2 Units,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI,O3 Units,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,SO2 Units,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,CO Units,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI
17,163,10,13TH & TUDOR,Illinois,Saint Clair,East Saint Louis,2011-01-22,Parts per billion,20.958333,40.0,20,38,Parts per million,0.021375,0.03,8,25,Parts per billion,3.125,9.0,13,13.0,Parts per million,0.4375,0.6,21,7.0
6,37,4002,"3648 N. LONG BEACH BLVD., LONG BEACH",California,Los Angeles,Long Beach,2004-07-14,Parts per billion,29.695652,51.0,11,48,Parts per million,0.019417,0.035,11,30,Parts per billion,8.565217,20.0,11,29.0,Parts per million,0.245833,0.3,6,3.0
6,73,1007,"330A 12TH AVE., SAN DIEGO, CA. 92112",California,San Diego,San Diego,2005-01-12,Parts per billion,31.869565,41.0,20,39,Parts per million,0.007,0.014,8,12,Parts per billion,2.826087,9.0,15,13.0,Parts per million,1.204167,1.6,10,18.0
42,133,8,HILL ST.,Pennsylvania,York,York,2004-08-10,Parts per billion,12.958333,37.0,5,35,Parts per million,0.0525,0.074,12,97,Parts per billion,6.458333,11.0,8,16.0,Parts per million,0.433333,0.5,5,6.0
22,33,9,1061-A Leesville Ave,Louisiana,East Baton Rouge,Baton Rouge,2003-03-22,Parts per billion,19.291667,41.0,23,39,Parts per million,0.027,0.054,10,46,Parts per billion,3.291667,9.0,14,13.0,Parts per million,0.733333,1.2,5,14.0
46,99,8,2001 E 8th St,South Dakota,Minnehaha,Sioux Falls,2012-01-26,Parts per billion,12.179167,34.5,22,32,Parts per million,0.022792,0.031,8,26,Parts per billion,0.4625,0.6,16,0.0,Parts per million,0.208333,0.3,22,3.0
6,71,306,"14306 PARK AVE., VICTORVILLE, CA",California,San Bernardino,Victorville,2016-02-04,Parts per billion,18.159091,34.3,4,32,Parts per million,0.017875,0.036,10,33,Parts per billion,0.390909,1.3,4,1.0,Parts per million,0.604167,0.8,5,9.0
42,125,5,CHARLER01 WASTE TREATMENT PLANT,Pennsylvania,Washington,Charleroi,2005-10-05,Parts per billion,15.958333,32.0,19,30,Parts per million,0.014792,0.04,11,34,Parts per billion,4.0,25.0,8,36.0,Parts per million,0.0,0.0,0,0.0
56,37,870,Tata Gaseous,Wyoming,Sweetwater,Not in a city,2011-10-16,Parts per billion,6.458333,20.0,4,19,Parts per million,0.025,0.036,11,31,Parts per billion,0.0,1.0,8,1.0,Parts per million,0.7,0.7,0,8.0
48,309,1037,4472 Mazanec Rd,Texas,McLennan,Waco,2009-06-10,Parts per billion,0.0,0.0,0,0,Parts per million,0.025708,0.039,14,33,Parts per billion,0.0,0.0,10,0.0,Parts per million,0.1,0.1,0,1.0
20,209,21,"1210 N. 10TH ST.,JFK RECREATION CENTER",Kansas,Wyandotte,Kansas City,2015-02-14,Parts per billion,11.920833,32.2,4,30,Parts per million,0.027583,0.039,11,36,Parts per billion,1.7125,5.9,12,7.0,Parts per million,0.445833,0.9,5,10.0
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2013-11-15,Parts per billion,14.826087,32.0,0,30,Parts per million,0.023875,0.037,12,34,Parts per billion,0.695652,2.0,8,3.0,Parts per million,0.354167,0.8,0,9.0
6,37,4006,"2425 Webster St., Long Beach, CA",California,Los Angeles,Long Beach,2012-10-06,Parts per billion,18.986364,30.7,21,28,Parts per million,0.016417,0.035,10,30,Parts per billion,0.777273,2.2,17,3.0,Parts per million,0.475,0.7,7,8.0
32,31,16,"301 A STATE STREET, RENO, NV 89502",Nevada,Washoe,Reno,2011-04-25,Parts per billion,4.828571,10.7,2,9,Parts per million,0.0435,0.047,7,40,Parts per billion,0.142857,0.6,1,0.0,Parts per million,0.194444,0.2,0,2.0
37,119,41,1130 EASTWAY DRIVE,North Carolina,Mecklenburg,Charlotte,2001-09-23,Parts per billion,11.5,19.0,0,18,Parts per million,0.035375,0.057,10,48,Parts per billion,4.333333,30.0,10,43.0,Parts per million,0.525,0.7,0,8.0
48,141,58,5050A Yvette Drive,Texas,El Paso,El Paso,2004-05-21,Parts per billion,5.416667,33.0,7,31,Parts per million,0.033042,0.042,10,36,Parts per billion,0.125,2.0,7,3.0,Parts per million,0.208333,0.4,7,5.0
6,73,2007,"1100 PASEO INTERNATIONAL, OTAY MESA, CA",California,San Diego,San Diego,2004-01-31,Parts per billion,15.043478,28.0,7,26,Parts per million,0.023208,0.035,10,30,Parts per billion,5.391304,8.0,8,11.0,Parts per million,1.133333,1.3,0,15.0
37,119,41,1130 EASTWAY DRIVE,North Carolina,Mecklenburg,Charlotte,2011-04-03,Parts per billion,12.541667,33.0,0,31,Parts per million,0.040208,0.054,9,46,Parts per billion,0.383333,1.4,22,1.0,Parts per million,0.295833,0.5,4,6.0
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2016-02-17,Parts per billion,11.141667,23.5,7,22,Parts per million,0.023958,0.043,11,40,Parts per billion,0.183333,0.4,7,0.0,Parts per million,0.270833,0.3,1,3.0
6,67,6,"DEL PASO-2701 AVALON DR, SACRAMENTO",California,Sacramento,Arden-Arcade,2015-07-28,Parts per billion,13.111111,31.0,20,29,Parts per million,0.028458,0.05,10,46,Parts per billion,1.1125,1.7,22,1.0,Parts per million,0.229167,0.3,0,3.0
37,119,41,1130 EASTWAY DRIVE,North Carolina,Mecklenburg,Charlotte,2011-12-27,Parts per billion,5.291667,13.0,23,12,Parts per million,0.021958,0.028,8,24,Parts per billion,0.041667,0.2,0,0.0,Parts per million,0.433333,0.6,0,7.0
6,87,3, Center St,California,Santa Cruz,Davenport,2009-09-06,Parts per billion,0.608696,2.0,7,2,Parts per million,0.0235,0.03,9,25,Parts per billion,1.0,1.0,0,1.0,Parts per million,0.320833,0.4,9,5.0
48,201,416,7421 Park Place Blvd,Texas,Harris,Houston,2006-11-30,Parts per billion,8.041667,17.0,7,16,Parts per million,0.01625,0.026,20,22,Parts per billion,0.458333,1.0,0,1.0,Parts per million,0.05,0.1,0,1.0
40,71,9003,"RT 1, BOX 1980  PONCA CITY, OK  74601",Oklahoma,Kay,Ponca City,2003-03-02,Parts per billion,10.666667,24.0,1,23,Parts per million,0.029292,0.041,11,35,Parts per billion,0.333333,2.0,16,3.0,Parts per million,0.066667,0.1,0,1.0
42,101,4,1501 E. LYCOMING AVE.,Pennsylvania,Philadelphia,Philadelphia,2003-05-13,Parts per billion,15.916667,29.0,6,27,Parts per million,0.019917,0.024,15,20,Parts per billion,1.541667,6.0,2,9.0,Parts per million,0.4125,0.5,9,6.0
5,119,7,PIKE AVE AT RIVER ROAD,Arkansas,Pulaski,North Little Rock,2011-02-06,Parts per billion,12.770833,25.6,2,24,Parts per million,0.024042,0.03,23,25,Parts per billion,1.179167,1.9,10,1.0,Parts per million,0.7,0.7,0,8.0
24,5,3001,600 Dorsey Avenue,Maryland,Baltimore,Essex,2010-01-03,Parts per billion,4.833333,8.0,18,8,Parts per million,0.027292,0.03,7,25,Parts per billion,3.083333,5.0,2,7.0,Parts per million,0.354167,0.4,11,5.0
6,13,3001,"583 W. 10TH ST., PITTSBURG",California,Contra Costa,Pittsburg,2004-05-17,Parts per billion,4.173913,6.0,5,6,Parts per million,0.028542,0.032,8,27,Parts per billion,1.0,1.0,0,1.0,Parts per million,0.3,0.3,0,3.0
36,81,124,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,2012-11-23,Parts per billion,29.495833,50.6,8,47,Parts per million,0.016792,0.029,11,25,Parts per billion,3.458333,11.4,8,16.0,Parts per million,0.616667,1.0,2,11.0
49,47,5632,"Accessed from Dragon Road/145-S, Uintah Co, UT",Utah,Uintah,Not in a city,2012-06-26,Parts per billion,0.1375,1.1,10,1,Parts per million,0.04925,0.053,9,45,Parts per billion,-0.304167,-0.3,0,0.0,Parts per million,0.4,0.4,0,5.0
42,21,11,MILLER AUTO SHOP 1 MESSENGER ST,Pennsylvania,Cambria,Johnstown,2011-06-07,Parts per billion,10.541667,24.0,9,23,Parts per million,0.017542,0.036,12,31,Parts per billion,1.708333,2.0,0,3.0,Parts per million,0.441667,0.5,10,6.0
6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2003-12-16,Parts per billion,35.956522,49.0,18,46,Parts per million,0.007375,0.017,8,14,Parts per billion,0.0,0.0,0,0.0,Parts per million,1.458333,2.2,0,25.0
9,9,27,1JAMES STREET,Connecticut,New Haven,New Haven,2012-05-28,Parts per billion,6.541667,17.0,13,16,Parts per million,0.037917,0.06,13,51,Parts per billion,0.5,0.9,11,0.0,Parts per million,0.225,0.3,0,3.0
48,141,37,250 Rim Rd,Texas,El Paso,El Paso,2012-04-29,Parts per billion,10.195455,36.7,21,34,Parts per million,0.038375,0.055,9,47,Parts per billion,0.558333,1.9,21,1.0,Parts per million,0.0375,0.1,0,1.0
80,2,12,"UABC, CALZADA BENITO JUAREZ, MEXICALI",Country Of Mexico,BAJA CALIFORNIA NORTE,Mexicali,2008-02-22,Parts per billion,12.913043,26.0,7,25,Parts per million,0.023125,0.031,21,26,Parts per billion,0.478261,1.0,0,1.0,Parts per million,0.2375,0.4,0,5.0
42,101,4,1501 E. LYCOMING AVE.,Pennsylvania,Philadelphia,Philadelphia,2004-08-30,Parts per billion,11.166667,18.0,6,17,Parts per million,0.007167,0.01,9,8,Parts per billion,1.5,6.0,0,9.0,Parts per million,0.291667,0.3,0,3.0
42,71,7,ABRAHAM LINCOLN JR HIGH GROFFTOWN RD,Pennsylvania,Lancaster,Lancaster,2002-09-27,Parts per billion,7.5,13.0,5,12,Parts per million,0.010833,0.018,14,15,Parts per billion,0.458333,1.0,1,1.0,Parts per million,0.35,0.4,7,5.0
37,119,41,1130 EASTWAY DRIVE,North Carolina,Mecklenburg,Charlotte,2002-06-23,Parts per billion,3.916667,9.0,22,8,Parts per million,0.020042,0.031,10,26,Parts per billion,0.0,0.0,0,0.0,Parts per million,0.308333,0.4,22,5.0
6,59,1003,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,2006-03-30,Parts per billion,9.304348,26.0,7,25,Parts per million,0.028583,0.042,10,36,Parts per billion,0.652174,2.0,11,3.0,Parts per million,0.1625,0.3,10,3.0
39,35,60,E. 14TH & ORANGE,Ohio,Cuyahoga,Cleveland,2013-03-17,Parts per billion,6.826087,12.0,20,11,Parts per million,0.005958,0.007,14,6,Parts per billion,0.304348,2.0,17,3.0,Parts per million,0.2,0.2,0,2.0
48,29,55,802 Pecan Valley Drive,Texas,Bexar,San Antonio,2009-03-21,Parts per billion,2.791667,8.0,6,8,Parts per million,0.045042,0.053,9,45,Parts per billion,1.727273,4.0,17,6.0,Parts per million,0.054167,0.1,0,1.0
17,31,4201,750 DUNDEE ROAD,Illinois,Cook,Northbrook,2008-07-23,Parts per billion,10.708333,21.0,2,20,Parts per million,0.012625,0.029,9,25,Parts per billion,1.625,14.0,8,20.0,Parts per million,0.145833,0.2,6,2.0
42,11,11,1059 Arnold Road,Pennsylvania,Berks,Not in a city,2013-08-06,Parts per billion,5.833333,13.0,0,12,Parts per million,0.030833,0.043,9,36,Parts per billion,0.166667,1.0,7,1.0,Parts per million,0.0,0.0,0,0.0
51,59,5,CUB RUN LEE RD CHANT.(CUBRUN TREAT PLANT,Virginia,Fairfax,Not in a city,2000-08-24,Parts per billion,5.875,14.0,8,13,Parts per million,0.024958,0.052,11,44,Parts per billion,8.708333,11.0,12,16.0,Parts per million,0.408333,0.5,8,6.0
44,7,1010,"FRANCIS SCHOOL, 64 BOURNE AVE",Rhode Island,Providence,East Providence,2013-08-20,Parts per billion,6.508333,19.8,21,18,Parts per million,0.03925,0.06,9,67,Parts per billion,0.25,0.4,8,0.0,Parts per million,0.208333,0.3,22,3.0
42,7,14,EIGHT STREET AND RIVER ALLEY,Pennsylvania,Beaver,Beaver Falls,2008-06-03,Parts per billion,17.0,17.0,0,16,Parts per million,0.014708,0.028,8,24,Parts per billion,6.75,14.0,7,20.0,Parts per million,0.370833,0.4,7,5.0
48,29,55,802 Pecan Valley Drive,Texas,Bexar,San Antonio,2009-07-28,Parts per billion,1.291667,3.0,6,3,Parts per million,0.021542,0.031,9,26,Parts per billion,0.0,0.0,0,0.0,Parts per million,0.1,0.1,0,1.0
6,13,1004,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,2008-09-02,Parts per billion,15.434783,27.0,7,25,Parts per million,0.018708,0.033,10,28,Parts per billion,1.454545,3.0,8,4.0,Parts per million,0.233333,0.4,7,5.0
36,5,83,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,2006-11-26,Parts per billion,39.166667,50.0,19,47,Parts per million,0.004917,0.011,7,9,Parts per billion,21.291667,45.0,15,62.0,Parts per million,1.0,1.3,2,15.0
6,19,244,MOBILE,California,Fresno,Fresno,2003-06-07,Parts per billion,6.782609,10.0,0,9,Parts per million,0.0575,0.081,11,114,Parts per billion,0.26087,1.0,8,1.0,Parts per million,0.329167,0.9,22,10.0
48,141,37,250 Rim Rd,Texas,El Paso,El Paso,2012-12-13,Parts per billion,33.490909,42.6,16,40,Parts per million,0.007778,0.018,10,15,Parts per billion,1.573913,3.6,19,4.0,Parts per million,0.645833,1.5,0,17.0
18,97,73,"NAVAL AVIONICS CENTER, 6125 E. 16TH ST.",Indiana,Marion,Indianapolis (Remainder),2012-06-16,Parts per billion,6.333333,17.3,0,16,Parts per million,0.054958,0.07,10,84,Parts per billion,1.569565,11.0,9,16.0,Parts per million,0.5,0.5,0,6.0
48,141,58,5050A Yvette Drive,Texas,El Paso,El Paso,2003-06-17,Parts per billion,6.416667,25.0,5,24,Parts per million,0.048125,0.066,9,71,Parts per billion,0.083333,1.0,12,1.0,Parts per million,0.233333,0.3,5,3.0
45,19,46,390 BULLS ISLAND ROAD (AWENDAW) [Cape Romain],South Carolina,Charleston,Not in a city,2010-06-07,Parts per billion,0.625,3.0,13,3,Parts per million,0.027611,0.05,12,42,Parts per billion,1.35,2.0,7,3.0,Parts per million,0.129167,0.2,9,2.0
6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2014-07-29,Parts per billion,23.2,38.9,8,36,Parts per million,0.022,0.04,11,37,Parts per billion,0.443478,1.5,12,1.0,Parts per million,0.316667,0.5,9,6.0
6,37,4002,"3648 N. LONG BEACH BLVD., LONG BEACH",California,Los Angeles,Long Beach,2007-07-25,Parts per billion,17.565217,31.0,11,29,Parts per million,0.020792,0.038,12,32,Parts per billion,1.043478,5.0,11,7.0,Parts per million,0.079167,0.2,13,2.0
6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2011-09-23,Parts per billion,10.608696,19.7,0,18,Parts per million,0.038208,0.077,11,104,Parts per billion,1.936364,3.7,7,4.0,Parts per million,0.3,0.3,0,3.0
6,95,4,304 TUOLUMNE ST.,California,Solano,Vallejo,2009-03-28,Parts per billion,11.391304,25.0,7,24,Parts per million,0.023958,0.036,10,31,Parts per billion,1.636364,5.0,11,7.0,Parts per million,0.429167,0.6,7,7.0
26,163,16,2451 MARQUETTE,Michigan,Wayne,Detroit,2002-04-20,Parts per billion,7.105263,12.0,20,11,Parts per million,0.034042,0.039,12,33,Parts per billion,0.5,2.0,0,3.0,Parts per million,0.195833,0.4,0,5.0
80,2,12,"UABC, CALZADA BENITO JUAREZ, MEXICALI",Country Of Mexico,BAJA CALIFORNIA NORTE,Mexicali,2006-01-09,Parts per billion,33.782609,60.0,6,57,Parts per million,0.011333,0.031,9,26,Parts per billion,3.173913,8.0,7,11.0,Parts per million,1.729167,4.4,0,50.0
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2004-09-15,Parts per billion,27.0,51.0,21,48,Parts per million,0.017208,0.042,9,36,Parts per billion,4.416667,8.0,21,11.0,Parts per million,0.529167,1.1,23,13.0
6,13,1004,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,2005-02-12,Parts per billion,19.73913,33.0,0,31,Parts per million,0.020792,0.037,13,31,Parts per billion,1.545455,3.0,19,4.0,Parts per million,0.6625,0.9,0,10.0
5,119,7,PIKE AVE AT RIVER ROAD,Arkansas,Pulaski,North Little Rock,2014-03-04,Parts per billion,13.5375,31.2,15,29,Parts per million,0.035375,0.039,17,36,Parts per billion,2.225,3.5,10,4.0,Parts per million,0.425,0.5,0,6.0
23,5,29,"356 State Street, Portland,  Maine",Maine,Cumberland,Portland,2015-12-19,Parts per billion,4.45,19.0,4,18,Parts per million,0.025333,0.03,10,28,Parts per billion,0.029167,0.2,0,0.0,Parts per million,0.2375,0.3,0,3.0
17,163,10,13TH & TUDOR,Illinois,Saint Clair,East Saint Louis,2002-03-22,Parts per billion,19.666667,38.0,21,36,Parts per million,0.017412,0.034,8,29,Parts per billion,7.933333,21.0,20,30.0,Parts per million,0.47,0.8,23,9.0
6,59,1003,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,2015-06-08,Parts per billion,5.509091,12.7,10,11,Parts per million,0.041417,0.054,10,50,Parts per billion,0.095455,0.6,10,0.0,Parts per million,0.1125,0.2,9,2.0
8,1,3001,3174 E. 78TH AVE.,Colorado,Adams,Welby,2007-07-31,Parts per billion,16.086957,41.0,22,39,Parts per million,0.045958,0.086,11,127,Parts per billion,0.173913,1.0,0,1.0,Parts per million,0.316667,0.6,6,7.0
19,163,15,10TH ST. & VINE ST. DAVENPORT,Iowa,Scott,Davenport,2015-11-05,Parts per billion,3.540909,6.4,1,6,Parts per million,0.020667,0.027,8,25,Parts per billion,0.204348,0.8,2,0.0,Parts per million,0.2,0.2,6,2.0
36,103,9,57 DIVISION STREET,New York,Suffolk,Holtsville,2006-10-12,Parts per billion,13.916667,29.0,21,27,Parts per million,0.022208,0.031,22,26,Parts per billion,1.958333,5.0,18,7.0,Parts per million,0.104167,0.3,21,3.0
80,2,3,"13891 CAJEME, LA MESA",Country Of Mexico,BAJA CALIFORNIA NORTE,Tijuana,2008-10-14,Parts per billion,42.356522,109.5,8,103,Parts per million,0.014917,0.028,9,24,Parts per billion,2.443478,7.8,7,10.0,Parts per million,1.979167,3.4,9,39.0
6,73,1018,10537 FLOYD SMITH DRIVE,California,San Diego,El Cajon,2015-09-08,Parts per billion,7.5,20.0,6,19,Parts per million,0.024458,0.042,9,39,Parts per billion,0.15,0.4,5,0.0,Parts per million,0.2375,0.3,6,3.0
6,13,2,2956-A TREAT BOULEVARD,California,Contra Costa,Concord,2015-04-07,Parts per billion,2.93913,9.3,7,8,Parts per million,0.040167,0.047,9,44,Parts per billion,0.190909,0.3,2,0.0,Parts per million,0.2,0.2,0,2.0
6,73,3,"1155 REDWOOD AVE., EL CAJON",California,San Diego,El Cajon,2011-09-06,Parts per billion,13.818182,29.0,22,27,Parts per million,0.020542,0.047,11,40,Parts per billion,0.109091,0.2,6,0.0,Parts per million,0.395833,0.6,7,7.0
6,19,11,"3727 N FIRST ST, FRESNO",California,Fresno,Fresno,2014-12-30,Parts per billion,14.791304,25.5,0,24,Parts per million,0.005333,0.013,8,12,Parts per billion,0.163636,0.6,20,0.0,Parts per million,0.529167,1.0,23,11.0
32,31,16,"301 A STATE STREET, RENO, NV 89502",Nevada,Washoe,Reno,2015-07-08,Parts per billion,6.264286,9.6,17,8,Parts per million,0.033625,0.049,9,45,Parts per billion,0.279167,0.4,6,0.0,Parts per million,0.141667,0.2,0,2.0
36,5,83,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,2003-08-31,Parts per billion,12.583333,31.0,20,29,Parts per million,0.025917,0.039,10,33,Parts per billion,1.208333,2.0,0,3.0,Parts per million,0.516667,0.6,0,7.0
5,119,7,PIKE AVE AT RIVER ROAD,Arkansas,Pulaski,North Little Rock,2013-08-10,Parts per billion,6.045833,14.4,21,13,Parts per million,0.0275,0.04,10,37,Parts per billion,1.895833,2.1,0,3.0,Parts per million,0.4,0.4,0,5.0
48,201,416,7421 Park Place Blvd,Texas,Harris,Houston,2013-05-01,Parts per billion,10.069565,32.1,6,30,Parts per million,0.037167,0.057,10,48,Parts per billion,-0.008696,0.8,20,0.0,Parts per million,0.233333,0.3,6,3.0
26,163,16,2451 MARQUETTE,Michigan,Wayne,Detroit,2001-06-20,Parts per billion,26.583333,39.0,1,37,Parts per million,0.020875,0.035,14,30,Parts per billion,2.833333,6.0,9,9.0,Parts per million,0.383333,0.6,6,7.0
25,25,42,HARRISON AVE,Massachusetts,Suffolk,Boston,2001-06-29,Parts per billion,22.875,34.0,6,32,Parts per million,0.024458,0.028,20,24,Parts per billion,7.75,15.0,5,21.0,Parts per million,0.179167,0.4,17,5.0
6,37,5005,7201 W. WESTCHESTER PARKWAY,California,Los Angeles,Los Angeles,2009-05-20,Parts per billion,24.75,30.0,6,28,Parts per million,0.031667,0.042,12,36,Parts per billion,0.916667,3.0,8,4.0,Parts per million,0.1375,0.2,0,2.0
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,2014-11-24,Parts per billion,11.666667,26.0,18,25,Parts per million,0.019,0.031,9,29,Parts per billion,0.714286,1.0,4,1.0,Parts per million,0.238889,0.3,9,3.0
44,7,1010,"FRANCIS SCHOOL, 64 BOURNE AVE",Rhode Island,Providence,East Providence,2016-03-30,Parts per billion,5.320833,13.8,2,12,Parts per million,0.044083,0.048,14,44,Parts per billion,0.208333,0.4,2,0.0,Parts per million,0.2,0.2,0,2.0
42,7,14,EIGHT STREET AND RIVER ALLEY,Pennsylvania,Beaver,Beaver Falls,2000-09-30,Parts per billion,18.833333,29.0,9,27,Parts per million,0.01175,0.032,10,27,Parts per billion,10.041667,39.0,11,55.0,Parts per million,0.270833,0.4,8,5.0
8,1,3001,3174 E. 78TH AVE.,Colorado,Adams,Welby,2015-06-12,Parts per billion,8.304348,33.0,21,31,Parts per million,0.033583,0.056,11,54,Parts per billion,0.5,1.0,0,1.0,Parts per million,0.375,0.5,21,6.0
40,143,1127,3520 1/2 N. PEORIA,Oklahoma,Tulsa,Tulsa,2015-09-26,Parts per billion,10.158333,35.2,19,33,Parts per million,0.026375,0.06,10,67,Parts per billion,1.345833,2.4,16,3.0,Parts per million,0.345833,0.6,1,7.0
42,95,25,WASHINGTON & CAMBRIA STS. FREEMANSBURG,Pennsylvania,Northampton,Freemansburg,2005-07-28,Parts per billion,10.041667,31.0,22,29,Parts per million,0.022333,0.046,12,39,Parts per billion,7.375,15.0,7,21.0,Parts per million,0.0,0.0,0,0.0
4,13,9997,4530 N 17TH AVENUE,Arizona,Maricopa,Phoenix,2010-08-25,Parts per billion,4.5,8.0,21,8,Parts per million,0.046542,0.053,11,45,Parts per billion,0.666667,2.0,0,3.0,Parts per million,0.175,0.2,0,2.0
38,17,1004,4266 40TH AVE NORTH,North Dakota,Cass,Not in a city,2009-12-19,Parts per billion,6.125,8.0,0,8,Parts per million,0.020208,0.024,14,20,Parts per billion,0.470833,0.7,4,0.0,Parts per million,0.1875,0.2,0,2.0
6,83,1025,LFC #1-LAS FLORES CANYON,California,Santa Barbara,Capitan,2008-04-19,Parts per billion,1.952381,4.0,0,4,Parts per million,0.048545,0.051,8,43,Parts per billion,1.0,1.0,0,1.0,Parts per million,0.416667,0.5,0,6.0
48,201,1039,4514 1/2 Durant St,Texas,Harris,Deer Park,2015-09-18,Parts per billion,4.5,11.6,23,10,Parts per million,0.032286,0.052,12,48,Parts per billion,0.679167,0.9,14,0.0,Parts per million,0.166667,0.3,7,3.0
51,59,5,CUB RUN LEE RD CHANT.(CUBRUN TREAT PLANT,Virginia,Fairfax,Not in a city,2009-01-20,Parts per billion,10.125,18.0,7,17,Parts per million,0.020583,0.025,11,21,Parts per billion,8.125,20.0,20,29.0,Parts per million,0.266667,0.3,0,3.0
17,31,4002,1820 S. 51ST AVE.,Illinois,Cook,Cicero,2010-10-24,Parts per billion,17.0,41.0,18,39,Parts per million,0.020125,0.037,9,31,Parts per billion,6.75,12.0,17,17.0,Parts per million,0.291667,0.5,0,6.0
6,37,5005,7201 W. WESTCHESTER PARKWAY,California,Los Angeles,Los Angeles,2012-03-03,Parts per billion,22.908696,53.5,23,50,Parts per million,0.026458,0.046,11,39,Parts per billion,0.217391,1.0,23,1.0,Parts per million,0.483333,0.9,3,10.0
